,activity,pval
INSM1,1.8979578329568307,0.35080549120903015
MLX,1.8973966658976533,0.35080549120903015
NEUROG3,1.8903903807401599,0.3533788025379181
PREB,1.816294607433339,0.3795928657054901
ZNF804A,1.8148186848344106,0.3795928657054901
MTF1,1.8145869788637334,0.3795928657054901
HR,1.8110612050663366,0.3795938193798065
MYB,1.802973464857592,0.3834449052810669
FOSL1,1.7787590479818234,0.3973785638809204
DNMT3A,1.7739098069983052,0.3973785638809204
FOXJ1,1.7554679001661047,0.40649551153182983
PAX6,1.7270263651228348,0.41976457834243774
MBD2,1.7170277804845695,0.41976457834243774
SRY,1.7034470101976875,0.42605942487716675
DACH1,1.6801356501667224,0.440510630607605
NR1H2,1.6746101193181524,0.440510630607605
LHX3,1.6666137306390596,0.4449285864830017
CREB1,1.632858502804159,0.4646807014942169
PITX2,1.627573735089222,0.4667108654975891
PTF1A,1.6134318333663615,0.47730085253715515
DMRT1,1.608040974918016,0.4789450466632843
NR1I2,1.6051828247364102,0.4789450466632843
RFX1,1.6007973029038867,0.4789450466632843
TCF3,1.5860264711639298,0.483569473028183
DLX1,1.5647414400639599,0.4889094829559326
NFE2,1.5647119938625738,0.4889094829559326
VDR,1.5536461567505628,0.4903319776058197
ZNF148,1.551412936934832,0.4903319776058197
STAT5B,1.5402821565262357,0.4954822063446045
NR2E1,1.5202307662811316,0.4982052743434906
FOXO3,1.5105804889924639,0.5048713684082031
NR6A1,1.4734420808448139,0.5157152414321899
SSRP1,1.4637819188061483,0.5181742906570435
PPARG,1.4346331646274437,0.5231906771659851
ETV1,1.43243832213452,0.5231906771659851
ID2,1.4304169751090616,0.5231906771659851
PROP1,1.4089030416197745,0.5383662581443787
ZIC2,1.3950624148185684,0.5489457249641418
KDM5D,1.3804167538014576,0.5566775798797607
HOXC8,1.3604180137881632,0.5666226148605347
FOXD3,1.3223689722100789,0.5829251408576965
ATF4,1.3217563319153132,0.5829251408576965
TBX1,1.3192435540017322,0.5829251408576965
CREBZF,1.3105528560814903,0.5829251408576965
HOXB13,1.302153698486298,0.5829251408576965
HOPX,1.3020663238013657,0.5829251408576965
PHOX2A,1.2942202884070464,0.5885224342346191
NR3C1,1.280047272219137,0.5908479690551758
SFPQ,1.2669500519024839,0.6004486083984375
NPAS2,1.2652846429226061,0.6004486083984375
GATA1,1.263427482715776,0.6004486083984375
NR2C2,1.2545189000968,0.6072766184806824
ZBTB14,1.244970630601079,0.6138267517089844
ZBTB7A,1.2208778984359858,0.6320449113845825
FOXL2,1.2192923788499745,0.6320449113845825
SOX11,1.1996700212832667,0.6455494165420532
TCF4,1.1872325189324486,0.6487740278244019
NFE2L2,1.1790756632055603,0.6525324583053589
MXI1,1.1740969945143962,0.6554040312767029
EP300,1.1647729748179227,0.6630511283874512
HDAC9,1.1487599258011045,0.6635387539863586
ESRRG,1.139196561856084,0.6635387539863586
NR2E3,1.1366170822576651,0.6635387539863586
HNF1B,1.1288689517495687,0.6645721793174744
HOXD13,1.1192723560070856,0.6695696115493774
HOXB4,1.10365280495123,0.6695696115493774
NR2C1,1.1013613221093965,0.6695696115493774
XBP1,1.0979594795025718,0.6695696115493774
ZNF382,1.0971846895774768,0.6695696115493774
ZBTB16,1.0950252445593216,0.6695696115493774
BHLHE40,1.0933640554403095,0.6695696115493774
NCOA2,1.0795714784684363,0.6794662475585938
ARID3B,1.076504367726572,0.6804206967353821
MAFA,1.0612140803784385,0.6861793398857117
ARNT,1.055807995064523,0.68677818775177
SPI1,1.0554450613401445,0.68677818775177
MAZ,1.0487030698474853,0.6871075630187988
GTF2I,1.0452878711721116,0.6884819269180298
TFCP2,1.035927196936812,0.6930103898048401
NFAT5,1.035700254704131,0.6930103898048401
ELK3,1.0298706889662166,0.6944260001182556
TBP,1.0291283025907483,0.6944260001182556
PBX1,1.0064038176001773,0.7064514756202698
HOXD3,1.0053109480592652,0.7064514756202698
SNAI2,0.9825462463820931,0.7174842357635498
ZGPAT,0.9773218183900342,0.7182358503341675
VEZF1,0.9636638578071969,0.7244336009025574
SOX3,0.9497839224549943,0.7305295467376709
ETV5,0.9337466846837954,0.739018976688385
STAT3,0.930100855601422,0.7407544255256653
