,activity,pval
PITX3,0.33378827174200915,0.9244310259819031
RXRB,0.33137770327588917,0.9244310259819031
ZNF699,0.32629195107665304,0.9244310259819031
ERF,0.3225990856341639,0.9244836568832397
GRHL2,0.3162652740313838,0.9249396324157715
SOX18,0.31595003319275083,0.9249396324157715
NEUROD1,0.31512344400322206,0.9249396324157715
KDM5C,0.311489730542427,0.9250744581222534
HTATIP2,0.299214214522754,0.9310922026634216
MIXL1,0.29859958244185786,0.9310922026634216
XBP1,0.29218096020942164,0.9310922026634216
NFE2L3,0.2902232527103021,0.9310922026634216
KAT5,0.28756154657762734,0.9310922026634216
IRF5,0.28443796852105746,0.9323636889457703
KDM2A,0.27794955181224135,0.9328998327255249
TBXT,0.2674725647301865,0.9328998327255249
GATA4,0.26649963773944674,0.9328998327255249
EWSR1,0.2629224730574021,0.9328998327255249
NR1H2,0.2615297272164296,0.9328998327255249
ZBTB33,0.25778936148624315,0.9328998327255249
HOXB2,0.25582477357293293,0.9331104159355164
BACH2,0.2501278308409968,0.9351246953010559
EOMES,0.23799512657585975,0.9355254769325256
NR1I2,0.23182234178252806,0.9355254769325256
NEUROD2,0.22769118752351875,0.9355254769325256
LYL1,0.22721488888422686,0.9355254769325256
NSD2,0.2030220168565845,0.9435661435127258
AHRR,0.20091073908989585,0.9435661435127258
PROX1,0.1986260471777623,0.9435661435127258
NKX2-2,0.19488320218918642,0.9435661435127258
KLF8,0.1922439972649309,0.9435661435127258
ZBTB17,0.1922014887016531,0.9435661435127258
ZBTB7A,0.1841215198319011,0.9474661946296692
TCF4,0.1744494463162017,0.9494436383247375
FOXQ1,0.17333775341682606,0.9494436383247375
ZFP42,0.16502633317236146,0.9537851214408875
HOXA10,0.1597270709873337,0.9542908668518066
CREB3L1,0.15793595213544162,0.9542908668518066
TBP,0.15391177995591251,0.9542908668518066
BTG2,0.1534332612376103,0.9542908668518066
SMAD7,0.1520211062643674,0.9542908668518066
ZNF804A,0.14865215171504229,0.9542908668518066
GATA3,0.1429443922392904,0.9548536539077759
HDAC1,0.14279481132258826,0.9548536539077759
EP300,0.13053286854476068,0.95604008436203
YY1,0.12581157222765374,0.95604008436203
HOXC6,0.1095978688436118,0.9614598751068115
VHL,0.10926218830467753,0.9614598751068115
MSX2,0.10796049015328908,0.9614598751068115
EGR3,0.10064579269605073,0.9621366262435913
HLF,0.0956117061948374,0.9638769030570984
HOXC13,0.09137129035614594,0.9645079970359802
GLI1,0.08956285329059972,0.9645653367042542
E2F6,0.08176441144663624,0.967074453830719
SOX9,0.06758897192900382,0.971579372882843
MTA3,0.06624396270727903,0.971579372882843
FOXP3,0.06532492924893468,0.971579372882843
TBPL1,0.047864186432468286,0.9800788164138794
HOPX,0.03498058039702204,0.9858757257461548
HMGB2,0.029793188484922725,0.9858757257461548
NRL,0.01861061982836592,0.9898132085800171
PML,0.009994204720144574,0.993449330329895
HLX,0.002405771329570394,0.9980804920196533
NR1H4,-0.013303519214144098,0.9922289252281189
FOXA2,-0.018100428980794215,0.9898132085800171
ATOH1,-0.026556898987962728,0.9858757257461548
BCL11B,-0.027778732266437088,0.9858757257461548
TFCP2,-0.02854128044268268,0.9858757257461548
NR2E3,-0.028812149013070897,0.9858757257461548
FOXH1,-0.03655854611986982,0.9858757257461548
PDX1,-0.040468383281348885,0.9846484065055847
TBR1,-0.050798894992529126,0.9791251420974731
SATB2,-0.053579667572036485,0.9782943725585938
SP4,-0.05641471291352906,0.9774172902107239
YBX3,-0.07198289677759277,0.9704223871231079
ETV3,-0.07255138367168867,0.9704223871231079
NR4A3,-0.07459029018104724,0.9704223871231079
MED1,-0.08129559978773819,0.967074453830719
TLX2,-0.08728419694293779,0.9650103449821472
MEIS1,-0.09331983261331651,0.9643347859382629
EZH2,-0.09944804086399922,0.9621366262435913
SFPQ,-0.09970823820928719,0.9621366262435913
HES6,-0.10004556099230044,0.9621366262435913
ZNF263,-0.10720673599801514,0.9614598751068115
HEY1,-0.1141423082529938,0.9614598751068115
ID4,-0.11504925498029707,0.9614598751068115
