source,target,mor,target_stat
RELA,GADD45G,1.0,-2.823899109772765
RELA,IRF4,1.0,-2.4435854312939593
RELA,KDM2A,1.0,-5.810741734532971
RELA,KLK3,1.0,-2.5342249597472484
RELA,LTC4S,-1.0,-2.544731533161068
RELA,MGMT,1.0,-4.430154740631117
RELA,MMP12,1.0,3.2523170407473603
RELA,MMP14,1.0,3.835413434787864
RELA,MMP2,1.0,3.059795577702193
RELA,NCAM1,1.0,-2.582276686210248
RELA,NOLC1,1.0,-2.480030445596071
RELA,NOX5,1.0,-2.9062303745062117
RELA,OLR1,1.0,3.8997397890756753
RELA,POU2F2,1.0,-6.4836256765260645
RELA,PPIG,1.0,-3.643072577316213
RELA,PTGER4,1.0,-2.0515073065392784
RELA,PTPN6,1.0,2.4992689164358093
RELA,REPS2,-1.0,2.114075368448971
RELA,SLC9A2,1.0,-3.2529911499247883
RELA,TBP,1.0,-2.915263142103329
RELA,TNFRSF10A,-1.0,3.243721648061006
RELA,TNFRSF10B,1.0,3.243721648061006
RELA,TRIB3,-1.0,4.5804092326941594
RELA,TRPC1,1.0,-3.954691232516616
RUNX1,BAALC,1.0,-2.1512807422514264
RUNX1,JUN,1.0,3.396546800075237
RUNX1,MAD2L1,-1.0,-7.784820060689872
RUNX1,MPO,1.0,-2.226827301290238
SMAD4,UCP2,1.0,4.299701421996708
SP1,ADAM23,1.0,-3.2612178697807344
SP1,AGT,1.0,-3.1403708066699907
SP1,APAF1,1.0,-3.47979840800418
SP1,CBFB,1.0,3.4784808830680514
SP1,DDB2,1.0,-2.3210702795773854
SP1,GM2A,1.0,-3.0845927729157117
SP1,HCN4,1.0,-4.099663414478204
SP1,IRF5,1.0,-2.3342667188581405
SP1,KRT19,1.0,4.048993037388214
SP1,MPG,1.0,-3.12408677185307
SP1,NR4A1,1.0,3.1465592465857655
SP1,PDIA2,1.0,-3.1674233128958185
SP1,POLD2,1.0,-3.6711301807597305
SP1,POLE2,1.0,-4.659322132352788
SP1,RECQL4,1.0,-6.009358165042908
SP1,SNAPC1,1.0,-5.206224549275909
SP1,TK1,1.0,-4.296189211724896
SP1,UGT2B15,1.0,-2.076373132776965
SP1,WAS,1.0,3.4618306091527633
SP1,WRN,1.0,-2.6294497068310947
SPI1,CD22,1.0,-2.5395175152410947
SPI1,MS4A1,1.0,3.234539667356136
SPI1,SCARB2,1.0,3.0242675177557423
STAT3,SPI1,1.0,3.192810585510937
SPI1,WAS,1.0,3.4618306091527633
SRF,ACTA1,1.0,2.155424291490793
SRF,FOSL1,1.0,-2.460526589306318
SRF,MMP14,1.0,3.835413434787864
SRF,MMP2,1.0,3.059795577702193
SRF,MYL9,1.0,3.1440063518335344
SRF,PLG,1.0,-2.1682391218454624
SRF,SAMD4A,1.0,3.2286690290354803
SRF,UBE2S,1.0,-3.44229934493439
STAT1,APP,1.0,3.9224812784918974
STAT1,CD22,1.0,-2.5395175152410947
STAT1,CHAT,1.0,-2.1659954266094044
STAT1,CTSL,1.0,-4.711624219334852
STAT1,NOX5,1.0,-2.9062303745062117
STAT3,AR,1.0,3.159246454108278
STAT3,F2R,1.0,2.81343917472412
STAT3,HSPB1,1.0,2.457998379496795
STAT3,IFNAR1,1.0,2.6904150658407935
STAT3,IL11,1.0,2.5255428475587514
STAT3,LCAT,1.0,-3.42031478121065
STAT3,MDC1,1.0,-3.6809509260369744
STAT3,MMP10,1.0,3.2523170407473603
STAT3,MUC5B,1.0,-3.402442614987643
STAT3,NOX5,1.0,-2.9062303745062117
STAT3,TNFRSF10B,-1.0,3.243721648061006
STAT3,UCP2,-1.0,4.299701421996708
STAT6,ALOX12,1.0,2.504893565650051
STAT6,DUSP1,1.0,3.367929524900669
STAT6,IRF4,1.0,-2.4435854312939593
STAT6,OPRM1,1.0,-2.1631537259200964
TFAP4,CLCN5,1.0,-2.6840979448027964
TFAP4,MUC4,1.0,-2.166981946123654
TFDP1,CDK1,1.0,-6.596641118498787
TFDP1,RRM1,1.0,-4.106545178769962
TP53,TFDP1,1.0,-5.027357202333778
TFDP1,TYMS,1.0,-5.039940289592766
TP53,ANTXR1,1.0,2.5318824108586377
TP53,E2F7,1.0,-5.301154808625272
TP53,FOXM1,-1.0,-9.5751264880173
TP53,RAD51B,1.0,-4.37882388435617
TP63,DDB2,1.0,-2.3210702795773854
TP63,EVPL,1.0,3.540742700861768
TP63,SMARCD3,1.0,3.1743956863059406
TP63,XPC,1.0,-3.970324641135649
YBX1,CDC20,-1.0,-7.732325643665525
YBX1,CXCR4,1.0,3.180982845092012
YBX1,KPNA2,-1.0,-5.833214365546523
YBX1,RBBP8,-1.0,-2.665920551531021
YBX1,SKP2,-1.0,-3.863398122245528
YBX1,SLC6A4,-1.0,-2.676303603576479
YBX1,TOP2A,1.0,-8.439773651840206
YBX1,TYMS,-1.0,-5.039940289592766
ZBTB16,CEBPA,1.0,4.421536560150719
STAT3,FGA,1.0,3.684357655882488
STAT3,PLPP3,1.0,4.017164563681035
STAT3,PTGER4,1.0,-2.0515073065392784
CREB1,CSRP2,-1.0,2.8828510973575927
CREB1,DCT,1.0,-3.793644411676759
CREB1,GAD1,1.0,-4.047510158877749
CREB1,THBS1,-1.0,3.6668201069002913
CREB1,ATP1A1,1.0,2.76466257132237
CREB1,EXO1,1.0,-6.123204935045153
CREB1,IL1B,1.0,3.2461824392939853
CREB1,SLC5A5,1.0,-2.017936939760036
CREB1,TGFB1,1.0,3.022154808637843
HIF1A,MDK,1.0,2.1220835250595007
HIF1A,BHLHE40,1.0,3.716520427155257
NFKB1,COL10A1,-1.0,4.3750417400774815
NFKB1,IL15,1.0,3.6008055344426766
SP1,GLS2,1.0,2.502376172077104
SP1,POLA1,1.0,-6.507052574303021
SP1,PROC,1.0,-2.859998242371916
SP1,TPI1,1.0,-11.453518511994538
SP1,ACTA1,1.0,2.155424291490793
TP53,PEG3,1.0,-5.214629486796875
TP53,RRM1,1.0,-4.106545178769962
SMAD3,ANKRD1,1.0,-2.0838861522744883
SMAD3,COL1A1,1.0,3.443186665818423
SMAD3,COL5A2,1.0,3.8375176684008294
SMAD3,COL6A1,1.0,3.1679062363799724
SMAD3,COL6A2,1.0,3.2204715366866483
SMAD3,ITGB1,1.0,-2.7837621480695063
SMAD3,TPSAB1,1.0,-5.649846996936003
SMAD3,TPSB2,1.0,-5.649846996936003
SMAD4,ANKRD1,1.0,-2.0838861522744883
SMAD4,DLX3,1.0,2.342359900147222
SMAD4,TAGLN,1.0,4.4519625470378035
SMAD4,TPSAB1,1.0,-5.649846996936003
JUN,TPSAB1,1.0,-5.649846996936003
REL,ALOX12,1.0,2.504893565650051
E2F1,ATG4D,1.0,-4.21070605559633
E2F1,CDC25A,1.0,-5.271478870065154
E2F1,CDC45,1.0,-7.9414980747552
E2F1,CDT1,1.0,-5.13091631266165
E2F1,FANCD2,1.0,-9.721043342297248
E2F1,FBN2,1.0,-4.7887589499037295
E2F1,JUN,1.0,3.396546800075237
E2F1,MCM10,1.0,-4.647353609045997
E2F1,MCM6,1.0,-3.159847464257423
E2F1,MCM7,1.0,-4.5115718358369366
E2F1,MXD3,1.0,-4.747897667098714
E2F1,PFKFB1,1.0,3.3833204762492888
E2F1,POLA1,1.0,-6.507052574303021
E2F1,POLD1,1.0,-6.018937220202517
E2F1,POLE2,1.0,-4.659322132352788
E2F1,TK1,1.0,-4.296189211724896
E2F1,TOPBP1,1.0,-5.974582175471123
FOXO3,ASPM,-1.0,-3.2380121263036714
FOXO3,CDKN2D,1.0,-5.084004328281759
FOXO3,CXCR4,1.0,3.180982845092012
FOXO3,DST,1.0,3.9844012163666913
FOXO3,KLF4,1.0,2.4247461280714377
FOXO3,MMP10,1.0,3.2523170407473603
FOXO3,PINK1,1.0,2.2599962617684977
FOXO3,PNRC1,1.0,-2.0765772264499662
FOXO3,SFRP1,1.0,2.786923183520201
FOXO3,VASP,-1.0,2.267812366430088
FOXO3,DAB2,1.0,4.367125395784896
FOXO3,PHLDA1,1.0,4.101526604946802
ETS1,LCP1,1.0,3.178081164349307
ETS1,SRF,1.0,3.9854722411165273
E2F2,ASF1B,1.0,-4.9454745437580465
E2F2,CDT1,1.0,-5.13091631266165
E2F2,FBN2,1.0,-4.7887589499037295
E2F2,MCM10,1.0,-4.647353609045997
E2F2,MCM6,1.0,-3.159847464257423
E2F2,MCM7,1.0,-4.5115718358369366
E2F2,NPAT,1.0,-3.958336590946592
E2F2,PLK4,1.0,-7.569225749227974
E2F2,TOPBP1,1.0,-5.974582175471123
E2F3,ASF1B,1.0,-4.9454745437580465
E2F3,CDCA7,1.0,-8.966687089525282
E2F3,CDT1,1.0,-5.13091631266165
E2F3,FBN2,1.0,-4.7887589499037295
E2F3,MCM10,1.0,-4.647353609045997
E2F3,MCM5,1.0,-4.923508121368944
E2F3,MCM6,1.0,-3.159847464257423
E2F3,MCM7,1.0,-4.5115718358369366
E2F3,NPAT,1.0,-3.958336590946592
E2F3,TOPBP1,1.0,-5.974582175471123
E2F4,ASF1B,1.0,-4.9454745437580465
E2F4,CDT1,1.0,-5.13091631266165
E2F4,FBN2,-1.0,-4.7887589499037295
E2F4,JUN,1.0,3.396546800075237
E2F4,MCM5,1.0,-4.923508121368944
E2F4,MCM7,1.0,-4.5115718358369366
E2F4,NPAT,1.0,-3.958336590946592
E2F4,POLD1,1.0,-6.018937220202517
E2F4,RRM2,-1.0,-5.408564615554541
E2F4,TK1,1.0,-4.296189211724896
STAT1,ADAR,1.0,-3.077897293554507
STAT1,IFI6,1.0,-3.5750583811633394
AR,FASN,1.0,-4.17136223001874
AR,PFKFB1,1.0,3.3833204762492888
AR,PYCR1,1.0,-2.3163147783648466
AR,SLC22A2,1.0,2.676281958834963
AR,UGT1A1,1.0,-3.1138787628268316
AR,UGT1A3,1.0,-2.076373132776965
GATA2,TAC1,1.0,-2.920361480187039
SPI1,PPBP,1.0,2.1210137038730132
ESR1,CDC25A,1.0,-5.271478870065154
SMAD1,DLX3,1.0,2.342359900147222
SMAD1,TAGLN,1.0,4.4519625470378035
TFAP4,PENK,1.0,3.630667168029536
RARA,CRABP2,1.0,3.0856542076413156
RARA,MPO,1.0,-2.226827301290238
RARA,TGFB1,1.0,3.022154808637843
ETV4,GPX5,1.0,-2.1134797912581096
FOS,TPSAB1,1.0,-5.649846996936003
RARG,CYP26A1,1.0,-2.4610485482985416
SPI1,NR4A1,1.0,3.1465592465857655
SPI1,TNFRSF10B,1.0,3.243721648061006
ETS1,NR4A1,1.0,3.1465592465857655
HIF1A,NKX3-1,1.0,-4.715653318952933
MYB,ANK1,1.0,3.663961620206397
SMAD3,LGALS9,1.0,-4.416789321947774
SMAD4,ATOH8,1.0,4.210624647808597
STAT3,IL1B,1.0,3.2461824392939853
CEBPB,SLC9A1,1.0,-7.283490836643772
HCFC1,CDK1,1.0,-6.596641118498787
HCFC1,CDC6,1.0,-5.5796901259824665
HCFC1,CCNA2,1.0,-7.72999844065542
BCL6,BMI1,1.0,-3.3703409869039924
ESR1,TDO2,1.0,-3.0994218961284807
FOXO3,NT5E,1.0,3.0392099391935923
SPI1,KLF4,1.0,2.4247461280714377
STAT3,MAFB,1.0,5.614517830405609
HIF1A,KDM2A,1.0,-5.810741734532971
FOXJ1,TEKT1,1.0,-7.577238533493521
FOXJ1,TEKT2,1.0,-3.7357649206640136
FOXJ1,EFHC1,1.0,-7.7176667861472685
FOXJ1,DNAH11,1.0,-4.321900616504765
FOXJ1,DNALI1,1.0,-8.004820246245663
FOXJ1,DNAI1,1.0,-5.4759589063009315
EGR1,COL4A1,1.0,3.496158169738952
EGR1,COL10A1,1.0,4.3750417400774815
JUN,HSD3B2,1.0,-5.17718250485071
JUN,CFI,1.0,-2.5655326787444124
RARA,NR4A1,-1.0,3.1465592465857655
CREB1,PKM,1.0,2.782952239855977
ATF4,YARS2,1.0,-3.418029448782862
MYOG,ITGA7,1.0,3.081203083524708
CLOCK,DPYD,1.0,-3.456107391562826
RUNX1,ANKRD26,-1.0,-4.884307204306978
SMAD3,CDC25A,-1.0,-5.271478870065154
TP53,MLH1,1.0,-4.325915159147009
TP53,PMS2,1.0,-3.7753774323507576
RELA,COMT,-1.0,3.2796575474837084
FOS,HSD3B2,1.0,-5.17718250485071
SPI1,ANXA1,-1.0,3.090138353243278
MYOD1,ITGA7,1.0,3.081203083524708
NFE2L2,PPAT,1.0,-3.6680489845553
NFE2L2,TKT,1.0,-4.135642432536702
E2F1,USP37,1.0,-4.112423824118175
SMAD1,GADD45G,1.0,-2.823899109772765
STAT6,KLF4,1.0,2.4247461280714377
STAT6,MRC1,1.0,3.462264737931606
ATF2,SIRT4,-1.0,2.1513717920850715
ESR1,SCN10A,-1.0,-2.887545769788535
ESR1,SCN8A,1.0,-5.320693059091439
ETS2,SPARC,1.0,2.9408689625183353
ERG,NKX3-1,-1.0,-4.715653318952933
ERG,EZH2,1.0,-4.522678043127912
TP63,SUN1,1.0,-3.16505361848427
EPAS1,CACNA1A,1.0,-2.4500250410513744
EPAS1,HBB,1.0,-2.9677654517487757
EPAS1,KDM2A,1.0,-5.810741734532971
STAT3,CXCL12,1.0,2.568224689498754
RELA,IL15,1.0,3.6008055344426766
CEBPB,IL36A,1.0,3.2461824392939853
FOS,IL1RN,1.0,3.2461824392939853
JUN,IL1RN,1.0,3.2461824392939853
JUN,IL11,1.0,2.5255428475587514
NFATC1,IL1RN,1.0,3.2461824392939853
SMAD4,CXCL12,1.0,2.568224689498754
NFE2L2,IL36G,1.0,3.2461824392939853
MEF2A,IL1RN,1.0,3.2461824392939853
JUNB,IL11,1.0,2.5255428475587514
REL,CSF1,-1.0,2.291847031312138
ATF2,TNFSF11,1.0,2.1559243471146337
ATF2,IL1RN,1.0,3.2461824392939853
ATF2,IL11,1.0,2.5255428475587514
ESR1,TNFSF11,-1.0,2.1559243471146337
EGR1,IL15,1.0,3.6008055344426766
BCL6,IL1B,1.0,3.2461824392939853
BCL6,CSF1,-1.0,2.291847031312138
ATF4,TNFSF11,1.0,2.1559243471146337
AR,TNF,1.0,2.941879845906474
TP53,CXCL12,1.0,2.568224689498754
FOXO3,CXCL12,1.0,2.568224689498754
SMAD1,CXCL12,1.0,2.568224689498754
SMAD1,IL11,1.0,2.5255428475587514
AR,PSMC3IP,1.0,-3.92505436242811
AR,HSD3B1,1.0,-5.17718250485071
AR,SULT1E1,1.0,4.086495761851927
AR,TBXA2R,1.0,-2.445585789452077
AR,SOCS3,1.0,3.3774192114124952
AR,KLKB1,1.0,-2.2697621001547805
AR,MCM7,-1.0,-4.5115718358369366
ARID4B,AKT1,-1.0,2.345211714691306
ATF2,SOCS3,1.0,3.3774192114124952
ATF4,ATF5,1.0,-3.397139808278565
ATF4,GRIN2A,1.0,-4.371674417769288
BCL6,CSF1R,1.0,2.611726001537227
CEBPB,MMP10,1.0,3.2523170407473603
CEBPB,HSD11B2,1.0,2.3426927016084913
CEBPB,IL1RN,1.0,3.2461824392939853
CEBPB,SCD,1.0,2.86721564673993
CLOCK,ATF5,-1.0,-3.397139808278565
CLOCK,MTTP,-1.0,-3.5751119860164744
CREB1,TRPC4,1.0,-2.8022281897937735
CREB1,PDE4B,1.0,3.792507205080137
CREB1,ADARB1,-1.0,-4.8078006722910365
CREB1,DIABLO,1.0,-3.0483108595895447
CREB1,CCKBR,1.0,-2.589835902183143
CREB1,CCNB1,-1.0,-5.148531837620426
CREB1,CD69,1.0,3.8997397890756753
E2F1,EZH2,1.0,-4.522678043127912
E2F1,COL10A1,-1.0,4.3750417400774815
E2F1,CASP2,-1.0,-4.213884331082489
E2F1,SRF,-1.0,3.9854722411165273
E2F1,RECQL4,1.0,-6.009358165042908
E2F2,ORC2,1.0,-4.791565132654192
E2F2,MCM2,1.0,-6.320830033666606
E2F2,MCM8,1.0,-6.072429616851107
E2F3,MCM8,1.0,-6.072429616851107
E2F4,MCM8,1.0,-6.072429616851107
EGR1,PENK,1.0,3.630667168029536
EGR1,CLEC7A,1.0,3.8997397890756753
EGR1,TIMP2,1.0,2.38151655792444
EGR1,CHRNE,1.0,3.244206252353219
EGR1,COL1A1,1.0,3.443186665818423
EGR1,ADAMTS16,1.0,2.459685418240397
EPAS1,NANOG,-1.0,-3.004215795042288
ERG,AR,-1.0,3.159246454108278
ESR1,CXCR4,-1.0,3.180982845092012
ESR1,CRABP2,1.0,3.0856542076413156
ESR1,CYP11A1,1.0,-2.567637075579284
ESR1,HSD3B1,1.0,-5.17718250485071
ESR1,NEUROD1,1.0,-2.864504145650681
ESR1,CYP17A1,-1.0,-4.138754962358037
ESR1,TMPRSS2,1.0,2.4491914476275727
ESR1,COL2A1,1.0,3.2254020405751813
ESR1,F5,1.0,-2.4692918626655773
ESR1,ABCB11,1.0,-2.16398397235078
ESR1,EPPIN,1.0,-3.5502459174395784
ESR1,ACE2,1.0,-2.16973570875158
ESR1,APOD,-1.0,-3.403307008660353
ESR1,ANKRD30A,1.0,-4.884307204306978
ETS1,ITGA5,1.0,4.421643011437508
ETS2,CSF1,1.0,2.291847031312138
ETS2,FGL2,1.0,4.31811124858102
ETV4,TNFRSF1A,1.0,-3.80815400152757
ETV4,MEP1B,1.0,-2.6323746374057415
ETV4,TBXT,1.0,-3.045145416676583
ETV4,TGFB1,1.0,3.022154808637843
FOS,FOSL2,1.0,3.8326478195690608
FOS,GRIK2,1.0,-3.577931133414015
FOS,MRTFA,1.0,-2.0357718994217504
FOS,AANAT,1.0,-3.6598357628378824
FOS,COL2A1,-1.0,3.2254020405751813
FOS,CSF1R,1.0,2.611726001537227
FOS,ALOX12,1.0,2.504893565650051
FOXJ1,FOXA1,1.0,-4.524088049397981
FOXO3,MMP3,1.0,3.2523170407473603
FOXO3,TNF,1.0,2.941879845906474
FOXO3,CTSL,1.0,-4.711624219334852
FOXO3,APP,-1.0,3.9224812784918974
FOXO3,CASP9,1.0,-3.3209132173437266
GATA2,HBE1,1.0,-3.053103810982265
GATA2,HBG1,1.0,-2.9677654517487757
GATA2,SKP2,-1.0,-3.863398122245528
GATA2,CEBPA,1.0,4.421536560150719
HIF1A,CEBPA,-1.0,4.421536560150719
HIF1A,MSH6,-1.0,-8.220272532167707
HIF1A,EPOR,1.0,-3.458559688670254
HIF1A,MLH1,1.0,-4.325915159147009
HIF1A,FN1,1.0,3.453844507751022
HIF1A,ITGA5,1.0,4.421643011437508
HIF1A,SLC9A1,1.0,-7.283490836643772
HIF1A,HBB,1.0,-2.9677654517487757
HIF1A,CDKN1C,1.0,-3.7633357855074343
HIF1A,ANGPTL4,1.0,3.182352615260867
HIF1A,MMP3,1.0,3.2523170407473603
HIF1A,MMP17,1.0,-2.847201213400362
HIF1A,PDK3,1.0,-4.298982487077376
HIF1A,COL2A1,1.0,3.2254020405751813
HIF1A,THBS1,1.0,3.6668201069002913
HIF1A,POLM,1.0,-4.081590523773172
HIF1A,GATA4,1.0,-2.566697225459715
HSF1,PHLDA1,1.0,4.101526604946802
HSF1,SLC22A5,1.0,-2.638219262792119
HSF1,LEFTY2,1.0,-4.2072848754772645
HSF1,ATF3,1.0,4.459327535450048
IRF1,BIRC5,-1.0,-8.91958892077433
IRF1,CASP9,1.0,-3.3209132173437266
IRF1,AKT1,-1.0,2.345211714691306
JUN,FOSL2,1.0,3.8326478195690608
JUN,AANAT,1.0,-3.6598357628378824
JUN,CD69,1.0,3.8997397890756753
JUN,TRPC6,1.0,-2.089806657445092
JUN,CSF1R,1.0,2.611726001537227
JUN,TPI1,1.0,-11.453518511994538
JUN,ITGB1,1.0,-2.7837621480695063
JUN,MAFA,-1.0,5.065412886507927
JUN,MYL2,1.0,2.67208311631909
JUNB,MYL2,1.0,2.67208311631909
KLF15,CMKLR2,1.0,2.5741650046618187
MEF2A,COL1A1,1.0,3.443186665818423
MEF2A,PCNA,1.0,-4.844095724228697
MEF2A,SYNGAP1,1.0,-5.247509531924742
MEF2A,MYL11,1.0,-4.8528079542813085
MEF2C,DLX6,1.0,-3.793449198051737
MEF2C,VGLL2,-1.0,2.1908084172417803
MEF2C,ADSS1,1.0,3.0849890753977394
MEF2C,MYH6,1.0,2.8163312978773214
MYB,KIT,1.0,-2.8843506638608294
MYB,SLAMF6,1.0,2.4009235220767646
MYB,PAX6,1.0,-5.171696081334958
MYB,PLOD2,1.0,4.374369064631003
MYOD1,DLL1,1.0,-5.016565896544031
MYOD1,RUNX1,1.0,3.3143319516379544
MYOD1,IGFBP5,1.0,3.550489574226286
MYOD1,VGLL2,-1.0,2.1908084172417803
MYOD1,ARNT,1.0,2.979013518477683
MYOD1,ACSL5,1.0,-6.063314389902024
MYOD1,SGCG,1.0,3.2454427762441953
MYOD1,INPP5K,1.0,-2.1950791905751847
MYOG,VGLL2,-1.0,2.1908084172417803
MYOG,SLC2A3,-1.0,2.32469637785902
NFAT5,COL2A1,1.0,3.2254020405751813
NFATC1,COL1A1,1.0,3.443186665818423
NFATC1,F2R,1.0,2.81343917472412
NFATC2,ENTPD2,1.0,3.0044335503665622
NFATC4,ADSS1,1.0,3.0849890753977394
NFATC4,MYOZ2,1.0,4.899145164184964
NFE2L2,IKBKB,-1.0,-2.149886546812551
RARA,TGM2,1.0,2.778198228201287
RARA,GDNF,1.0,-2.9312994902461047
RARA,MUC4,1.0,-2.166981946123654
RARA,MMP2,1.0,3.059795577702193
RARA,MUC5B,1.0,-3.402442614987643
RARA,F2R,1.0,2.81343917472412
RARA,DUSP1,1.0,3.367929524900669
RARA,IFNGR1,1.0,-7.250200804077198
RARA,MAFB,1.0,5.614517830405609
RARA,APP,-1.0,3.9224812784918974
RARG,NANOG,-1.0,-3.004215795042288
RARG,DUSP1,1.0,3.367929524900669
REL,TNFRSF10A,1.0,3.243721648061006
REL,ALCAM,1.0,-2.170008483356117
REL,FCER2,1.0,-3.2371952564795503
REL,TNFRSF10D,1.0,3.243721648061006
REL,IL15,-1.0,3.6008055344426766
RELA,JUN,1.0,3.396546800075237
RELA,FOSL1,1.0,-2.460526589306318
RELA,CYBB,1.0,2.476915740960619
RELA,PGF,1.0,-6.266769180618554
RUNX1,SOX5,1.0,-3.933242995230284
RUNX1,CD69,1.0,3.8997397890756753
RUNX1,SOX6,1.0,4.495357281500108
SMAD3,SRF,1.0,3.9854722411165273
SMAD3,ESR1,-1.0,-2.4381889131823837
SMAD3,TNF,-1.0,2.941879845906474
SMAD3,IL1B,-1.0,3.2461824392939853
SMAD3,COL2A1,1.0,3.2254020405751813
SMAD3,THBS2,1.0,3.630214717675532
SMAD3,BIRC5,1.0,-8.91958892077433
SMAD3,MMP2,1.0,3.059795577702193
SMAD4,AR,-1.0,3.159246454108278
SMAD4,CDH3,1.0,2.177460862459729
SMAD4,COL1A1,1.0,3.443186665818423
SMAD4,MMP2,1.0,3.059795577702193
SMAD4,ESR1,1.0,-2.4381889131823837
SMAD4,SPARC,-1.0,2.9408689625183353
SMAD4,THBS2,1.0,3.630214717675532
SP1,GATA6,1.0,-2.013769227683554
SP1,NANOG,1.0,-3.004215795042288
SP1,GATA4,1.0,-2.566697225459715
SP1,EEF1A1,1.0,-2.392501138350241
SP1,MTTP,-1.0,-3.5751119860164744
SP1,CES3,1.0,-2.7304172461387277
SP1,SLC1A5,1.0,3.347262726160607
SP1,EXO1,1.0,-6.123204935045153
SP1,CCKBR,1.0,-2.589835902183143
SP1,MGP,1.0,2.503067596077404
SP1,ACP5,1.0,-2.9007169808875077
SP1,ACSBG1,1.0,-2.5996705272200256
SP1,ADAMTS16,1.0,2.459685418240397
SP1,OPRD1,1.0,-2.3405896803589505
SP7,CD34,1.0,3.1949354648255337
SPI1,KIT,1.0,-2.8843506638608294
SPI1,FCER2,1.0,-3.2371952564795503
SRF,MYH7,1.0,-2.6837883225749013
SRF,BIRC5,1.0,-8.91958892077433
STAT1,MCL1,1.0,2.7933113482826646
STAT1,CASP2,1.0,-4.213884331082489
STAT1,HMGB1,-1.0,-4.759945413312727
STAT1,PTN,1.0,-2.4241401043469866
STAT1,CD69,1.0,3.8997397890756753
STAT1,HSPB1,1.0,2.457998379496795
STAT3,FN1,1.0,3.453844507751022
STAT3,APP,1.0,3.9224812784918974
STAT3,CST3,-1.0,-3.3945375217086573
STAT3,HRAS,1.0,-2.2774291140518197
STAT3,REG3A,1.0,-4.10975609942466
STAT3,HMGB1,-1.0,-4.759945413312727
STAT3,CYBB,1.0,2.476915740960619
STAT3,SLC18A3,1.0,-2.147078320253304
STAT3,GATA4,1.0,-2.566697225459715
STAT3,TRPC6,1.0,-2.089806657445092
STAT3,KLF4,1.0,2.4247461280714377
STAT3,FASN,1.0,-4.17136223001874
STAT3,CHAT,1.0,-2.1659954266094044
STAT3,FZD1,1.0,3.510354799424023
STAT6,IRS2,1.0,6.1554340836326755
STAT6,CCR8,1.0,2.0524864352494347
STAT6,TNFRSF8,1.0,3.243721648061006
STAT6,SLC6A3,1.0,-3.128695529713884
TP53,TNFRSF1A,1.0,-3.80815400152757
TP53,RCHY1,1.0,-2.514797140829819
TP53,TTK,-1.0,-7.156332132879309
TP53,VRK1,-1.0,-5.8823596929583175
TP53,BMP7,1.0,-2.340659987283167
TP53,PYCR1,1.0,-2.3163147783648466
TP53,ECT2,-1.0,-6.284106144335861
TP53,SMPD4,-1.0,-3.012302697917377
TP53,IL15,1.0,3.6008055344426766
TP53,KIT,1.0,-2.8843506638608294
TP53,ABI3BP,1.0,3.926306224034077
TP53,HMMR,-1.0,-9.340062214567189
TP53,KRT19,-1.0,4.048993037388214
TP53,E2F5,-1.0,-7.772774043857774
TP53,CALD1,1.0,-2.230087571000166
TP53,TRPM1,-1.0,-2.2507014739808415
TP53,MDK,1.0,2.1220835250595007
TP53,TGM1,-1.0,4.292842854104014
YBX1,COL1A1,-1.0,3.443186665818423
ZBTB16,COL1A1,1.0,3.443186665818423
HIF1A,FASN,1.0,-4.17136223001874
STAT3,ADAMTS13,1.0,-2.5217531109709532
NFE2L2,LTB4R,-1.0,2.387452202467995
JUN,TNFRSF10B,1.0,3.243721648061006
JUN,C5,1.0,-2.0721530282614795
JUN,NOXO1,1.0,-3.1062325075807897
JUN,TREX1,1.0,-4.064154127822012
JUN,MYL9,1.0,3.1440063518335344
JUN,ERCC1,1.0,-4.829806848598376
JUN,HGF,1.0,-2.7741340955428404
JUN,WEE1,1.0,-4.162639338276095
JUN,TNFRSF8,1.0,3.243721648061006
JUN,REG3A,1.0,-4.10975609942466
JUN,CXCR4,1.0,3.180982845092012
JUN,SNAP25,1.0,-2.3729794433266833
JUN,AGT,1.0,-3.1403708066699907
JUN,KLF16,1.0,3.271680537931605
JUN,LOXL4,1.0,3.09887364449401
JUN,VCAN,1.0,2.47919898822061
JUN,OLR1,1.0,3.8997397890756753
JUN,RAC2,1.0,2.453073471598788
JUN,MCL1,1.0,2.7933113482826646
JUN,F2R,1.0,2.81343917472412
JUN,CLDN2,1.0,-8.049777362335849
JUN,ENPP2,1.0,2.376856004000426
JUN,FASN,1.0,-4.17136223001874
JUN,PRKDC,1.0,-2.4666613052619786
JUN,CRABP1,1.0,2.544016021575788
JUN,RB1,1.0,-3.3596036438931587
JUN,LAMB1,1.0,3.3526716351095858
JUN,FSHR,1.0,-2.358371769280858
SRF,NR1I3,1.0,3.6841213243191455
EGR1,ADAMTS13,1.0,-2.5217531109709532
FOS,MYH6,-1.0,2.8163312978773214
SP1,ADAMTS13,1.0,-2.5217531109709532
ETS2,THBS1,-1.0,3.6668201069002913
CEBPZ,PDLIM7,1.0,4.0344630552332985
CEBPZ,CP,1.0,-2.52557486392709
SMAD4,DPYSL2,-1.0,-3.2367123949702536
SMAD1,CSF1,1.0,2.291847031312138
RUNX1,EYA4,1.0,4.310099600891254
RUNX1,TNFRSF18,-1.0,3.243721648061006
RUNX1,CD2,1.0,-2.2199286308854416
STAT3,STK35,1.0,-4.197430259992271
